airbnb_id,zipcode,latitude,longitude,city,state,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,host_location,host_neighbourhood,market,smart_location,jurisdiction_names,country_code,country
6344612,60640,41.971859526698914,-87.66114987371303,Chicago,IL,"N Magnolia Ave, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7279733,60640,41.970950965919336,-87.6539430174043,Chicago,IL,"W Ainslie St, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7197783,60640,41.973776296768044,-87.6588130399012,Chicago,IL,"North Winthrop Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
2512850,60640,41.974872050474005,-87.67027101475807,Chicago,IL,"N Ashland Ave, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7376165,60640,41.97352070577784,-87.65873204568192,Chicago,IL,"N Winthrop Ave, Chicago, IL 60640, United States",NA,Uptown,NA,US,NA,Chicago,"Chicago, IL",CHICAGO,US,United States
216737,60640,41.96461069143714,-87.65617306357063,Chicago,IL,"N Winthrop Ave, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8326729,60640,41.972097189993185,-87.65210840215286,Chicago,IL,"W Argyle St, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
1019442,60640,41.96637369493979,-87.65466994011872,Chicago,IL,"West Leland Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
2051505,60640,41.962673344992496,-87.66526008758201,Chicago,IL,"North Beacon Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8146336,60640,41.9735942429171,-87.65555255616601,Chicago,IL,"N Sheridan Rd, Chicago, IL 60640, United States",NA,Uptown,NA,US,NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7785867,60640,41.9635363402932,-87.66278628514851,Chicago,IL,"North Malden Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Lakeview,Chicago,"Chicago, IL",CHICAGO,US,United States
3870522,60640,41.97407015840306,-87.66589659068826,Chicago,IL,"West Carmen Avenue, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
5737679,60613,41.96085917285037,-87.64730354378712,Chicago,IL,"W Gordon Terrace, Chicago, IL 60613, United States",NA,Uptown,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7048360,60640,41.97548746325222,-87.66674826634728,Chicago,IL,"West Carmen Avenue, Chicago, IL 60640, United States",Andersonville,Uptown,NA,"Chicago, Illinois, United States",Andersonville,Chicago,"Chicago, IL",CHICAGO,US,United States
822273,60640,41.973277466771094,-87.66542272156235,Chicago,IL,"North Glenwood Avenue, Chicago, IL 60640, United States",Andersonville,Uptown,NA,"Chicago, Illinois, United States",Andersonville,Chicago,"Chicago, IL",CHICAGO,US,United States
7236778,60640,41.97368144663688,-87.65345274375191,Chicago,IL,"West Carmen Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
248791,60640,41.96797300773915,-87.6579127276977,Chicago,IL,"N Winthrop Ave, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
789410,60640,41.97379658441061,-87.6631206369232,Chicago,IL,"W Carmen Ave, Chicago, IL 60640, United States",Andersonville,Uptown,NA,"Chicago, Illinois, United States",Andersonville,Chicago,"Chicago, IL",CHICAGO,US,United States
806206,60640,41.974801755091505,-87.66405538533161,Chicago,IL,"N Glenwood Ave, Chicago, IL 60640, United States",Andersonville,Uptown,NA,"Chicago, Illinois, United States",Andersonville,Chicago,"Chicago, IL",CHICAGO,US,United States
8473905,60613,41.955668939670346,-87.64709237917685,Chicago,IL,"North Marine Drive, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8195361,60613,41.95731750027209,-87.65210493477178,Chicago,IL,"West Belle Plaine Avenue, Chicago, IL 60613, United States",Uptown,Uptown,NA,"New York, New York, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7179554,60640,41.97270279728433,-87.66515303202459,Chicago,IL,"North Glenwood Avenue, Chicago, IL 60640, United States",Andersonville,Uptown,NA,"Chicago, Illinois, United States",Andersonville,Chicago,"Chicago, IL",CHICAGO,US,United States
7457065,60640,41.971217701155126,-87.65184137606335,Chicago,IL,"West Gunnison Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7309604,60640,41.96560870564496,-87.66287545811907,Chicago,IL,"West Wilson Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7276686,60613,41.96171651189362,-87.652218541313,Chicago,IL,"West Montrose Avenue, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8292488,60613,41.95739757104279,-87.65028660960749,Chicago,IL,"West Gordon Terrace, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8325189,60640,41.96586165295121,-87.65382451432,Chicago,IL,"North Sheridan Road, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",Loop,Chicago,"Chicago, IL",CHICAGO,US,United States
7882795,60640,41.97234776009725,-87.66358206924399,Chicago,IL,"North Glenwood Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8521253,60640,41.96459978086605,-87.65588887333946,Chicago,IL,"North Sheridan Road, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
8211104,60640,41.97340815134132,-87.67244895832772,Chicago,IL,"North Hermitage Avenue, Chicago, IL 60640, United States",NA,Uptown,NA,US,NA,Chicago,"Chicago, IL",CHICAGO,US,United States
4393551,60640,41.973665406374224,-87.66398288445048,Chicago,IL,"W Carmen Ave, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
8014393,60613,41.954716963097276,-87.64606191594231,Chicago,IL,"West Irving Park Road, Chicago, IL 60613, United States",Lakeview,Uptown,NA,US,Lakeview,Chicago,"Chicago, IL",CHICAGO,US,United States
7679068,60640,41.963772703835204,-87.66159604974617,Chicago,IL,"West Sunnyside Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
6900171,60640,41.971830893785814,-87.65204784149202,Chicago,IL,"West Ainslie Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
6261146,60640,41.96666429623119,-87.67026775689166,Chicago,IL,"N Paulina St, Chicago, IL 60640, United States",NA,Uptown,NA,US,NA,Chicago,"Chicago, IL",CHICAGO,US,United States
6637039,60613,41.95466410994186,-87.64533989465126,Chicago,IL,"North Lake Shore Drive, Chicago, IL 60613, United States",Lakeview,Uptown,NA,"Chicago, Illinois, United States",Lakeview,Chicago,"Chicago, IL",CHICAGO,US,United States
5883330,60640,41.9761487519551,-87.65600137448519,Chicago,IL,"North Sheridan Road, Chicago, IL 60640, United States",Edgewater,Uptown,NA,US,Edgewater,Chicago,"Chicago, IL",CHICAGO,US,United States
6586605,60613,41.96154918557129,-87.65228410651798,Chicago,IL,"N Hazel St, Chicago, IL 60613, United States",NA,Uptown,NA,US,NA,Chicago,"Chicago, IL",CHICAGO,US,United States
6653315,60640,41.96690185072045,-87.65584628270268,Chicago,IL,"North Sheridan Road, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8684830,60640,41.965875610124705,-87.66839958588594,Chicago,IL,"North Greenview Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,Wisconsin,Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
6079747,60640,41.97611206434865,-87.65468469908764,Chicago,IL,"W Winona St, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",Near North Side,Chicago,"Chicago, IL",CHICAGO,US,United States
7849221,60640,41.96650071890177,-87.66478112528658,Chicago,IL,"North Beacon Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
6554873,60640,41.97293630788363,-87.66431690029475,Chicago,IL,"West Argyle Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,US,Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7619822,60613,41.95937690727959,-87.64705649552391,Chicago,IL,"North Marine Drive, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Marion, Iowa, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
1967294,60613,41.959946595395785,-87.64760918983116,Chicago,IL,"West Buena Avenue, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
5145679,60640,41.97314868823105,-87.67131389790065,Chicago,IL,"North Clark Street, Chicago, IL 60640, United States",Andersonville,Uptown,NA,"Chicago, Illinois, United States",Andersonville,Chicago,"Chicago, IL",CHICAGO,US,United States
1821549,60640,41.97193929264915,-87.6584816280556,Chicago,IL,"North Winthrop Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Glenview, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
6671151,60640,41.969644090928746,-87.66063272338525,Chicago,IL,"North Magnolia Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
5319813,60640,41.96840099936219,-87.65742141866757,Chicago,IL,"North Kenmore Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8489757,60613,41.960223611020744,-87.6497034036506,Chicago,IL,"North Clarendon Avenue, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7539445,60640,41.966763974270194,-87.66464071575487,Chicago,IL,"North Beacon Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
772822,60640,41.966060902939475,-87.66138381820156,Chicago,IL,"N Malden St, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7817905,60613,41.95687713480035,-87.65403808437328,Chicago,IL,"North Sheridan Road, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
6850532,60613,41.95948076865411,-87.65452949330049,Chicago,IL,"North Sheridan Road, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7194424,60640,41.97023847102787,-87.65352767369902,Chicago,IL,"W Ainslie St, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7440106,60640,41.967489727234174,-87.67170844126387,Chicago,IL,"North Hermitage Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
4793938,60640,41.97137541096094,-87.66721987693803,Chicago,IL,"North Clark Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
7915219,60640,41.9670929969684,-87.67110752897666,Chicago,IL,"N. Paulina St, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
1656439,60613,41.95607587108276,-87.64535784219866,Chicago,IL,"West Gordon Terrace, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
6686298,60640,41.96999571713299,-87.66194511595066,Chicago,IL,"North Magnolia Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
1475589,60613,41.96199085214842,-87.65744502610714,Chicago,IL,"North Kenmore Avenue, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
4785136,60613,41.956825230583384,-87.6480770770858,Chicago,IL,"West Bittersweet Place, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Lakeview,Chicago,"Chicago, IL",CHICAGO,US,United States
7553864,60613,41.95908552975842,-87.65564173315684,Chicago,IL,"North Kenmore Avenue, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
1557664,60640,41.964317032485816,-87.67023138885588,Chicago,IL,"North Paulina Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8635520,60613,41.955165950392406,-87.6477022823948,Chicago,IL,"West Irving Park Road, Chicago, IL 60613, United States",Lakeview,Uptown,NA,"Chicago, Illinois, United States",Lakeview,Chicago,"Chicago, IL",CHICAGO,US,United States
1557137,60640,41.97147927677463,-87.66943368805669,Chicago,IL,"North Ashland Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,US,Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
2720050,60613,41.960656274671365,-87.65064407754669,Chicago,IL,"North Dayton Street, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
3834026,60640,41.975000322489855,-87.65968888624398,Chicago,IL,"W Argyle St, Chicago, IL 60640, United States",NA,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
8519834,60640,41.97390664182453,-87.65349510246062,Chicago,IL,"West Argyle Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
3637384,60640,41.964904280284145,-87.65087920820497,Chicago,IL,"West Windsor Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
2659670,60640,41.96821277614892,-87.65626389154707,Chicago,IL,"North Winthrop Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
5521969,60640,41.970451410567584,-87.66045080073708,Chicago,IL,"North Magnolia Avenue, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
1425965,60613,41.955045990096714,-87.65496627739097,Chicago,IL,"North Clifton Avenue, Chicago, IL 60613, United States",Wrigleyville,Uptown,NA,"Chicago, Illinois, United States",Wrigleyville,Chicago,"Chicago, IL",CHICAGO,US,United States
7613172,60640,41.9696190017745,-87.66869883834775,Chicago,IL,"North Clark Street, Chicago, IL 60640, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
5374389,60613,41.9600886690902,-87.65547155796001,Chicago,IL,"N Sheridan Rd, Chicago, IL 60613, United States",NA,Uptown,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7651659,60613,41.95871194421065,-87.64791985136917,Chicago,IL,"North Marine Drive, Chicago, IL 60613, United States",Uptown,Uptown,NA,"Chicago, Illinois, United States",Uptown,Chicago,"Chicago, IL",CHICAGO,US,United States
5602905,60616,41.86274791423555,-87.62004982316742,Chicago,IL,"South Indiana Avenue, Chicago, IL 60616, United States",South Loop/Printers Row,Near South Side,NA,"Chicago, Illinois, United States",South Loop/Printers Row,Chicago,"Chicago, IL",CHICAGO,US,United States
3929923,60616,41.85585856132361,-87.63000459147173,Chicago,IL,"South Clark Street, Chicago, IL 60616, United States",Chinatown,Near South Side,NA,"Chicago, Illinois, United States",Chinatown,Chicago,"Chicago, IL",CHICAGO,US,United States
3415762,60616,41.85598896406775,-87.62165049837874,Chicago,IL,"East Cullerton Street, Chicago, IL 60616, United States",South Loop/Printers Row,Near South Side,NA,"Chicago, Illinois, United States",South Loop/Printers Row,Chicago,"Chicago, IL",CHICAGO,US,United States
7320795,60616,41.85355240306142,-87.62259940220034,Chicago,IL,"South Michigan Avenue, Chicago, IL 60616, United States",South Loop/Printers Row,Near South Side,NA,"Chicago, Illinois, United States",South Loop/Printers Row,Chicago,"Chicago, IL",CHICAGO,US,United States
1287060,60605,41.866881060792664,-87.62732689321038,Chicago,IL,"East 9th Street, Chicago, IL 60605, United States",Loop,Near South Side,NA,"Chicago, Illinois, United States",Loop,Chicago,"Chicago, IL",CHICAGO,US,United States
7771128,60616,41.85676990537317,-87.62983229938574,Chicago,IL,"South Clark Street, Chicago, IL 60616, United States",Chinatown,Near South Side,NA,US,Chinatown,Chicago,"Chicago, IL",CHICAGO,US,United States
7824161,60605,41.861943665336945,-87.62647964553402,Chicago,IL,"South State Street, Chicago, IL 60605, United States",South Loop/Printers Row,Near South Side,NA,"Chicago, Illinois, United States",South Loop/Printers Row,Chicago,"Chicago, IL",CHICAGO,US,United States
1892096,60656,41.976074734234764,-87.83623487043481,Chicago,IL,"N Cumberland Ave, Chicago, IL 60656, United States",NA,Norwood Park,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7911842,60631,41.99616102630117,-87.78899863072287,Chicago,IL,"North Neenah Avenue, Chicago, IL 60631, United States",Norwood Park,Norwood Park,NA,"Chicago, Illinois, United States",Norwood Park,Chicago,"Chicago, IL",CHICAGO,US,United States
4470304,60631,41.98542085370907,-87.80454319858417,Chicago,IL,"N. West Circle Chicago IL, Chicago, IL 60631, United States",Norwood Park,Norwood Park,NA,"Chicago, Illinois, United States",Norwood Park,Chicago,"Chicago, IL",CHICAGO,US,United States
2020081,60656,41.975001801582415,-87.81464622105591,Chicago,IL,"North Osceola Avenue, Chicago, IL 60656, United States",Norwood Park,Norwood Park,NA,"Chicago, Illinois, United States",Norwood Park,Chicago,"Chicago, IL",CHICAGO,US,United States
7148245,60656,41.98378464383564,-87.80733288140117,Chicago,IL,"W Balmoral Ave, Chicago, IL 60656, United States",NA,Norwood Park,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
1461959,60631,41.9839927742025,-87.82183431762085,Chicago,IL,"West Victoria Street, Chicago, IL 60631, United States",Norwood Park,Norwood Park,NA,"Chicago, Illinois, United States",Norwood Park,Chicago,"Chicago, IL",CHICAGO,US,United States
7507189,60631,41.98348937059523,-87.80844765973814,Chicago,IL,"West Bryn Mawr Avenue, Chicago, IL 60631, United States",NA,Norwood Park,NA,US,NA,Chicago,"Chicago, IL",CHICAGO,US,United States
2163634,60646,41.99461510246733,-87.7795041358049,Chicago,IL,"North Meade Avenue, Chicago, IL 60646, United States",Norwood Park,Norwood Park,NA,"Chicago, Illinois, United States",Norwood Park,Chicago,"Chicago, IL",CHICAGO,US,United States
346648,60611,41.891425108233875,-87.61573901268473,Chicago,IL,"North Wabash Avenue, Chicago, IL 60611, United States",Streeterville,Near North Side,NA,"Chicago, Illinois, United States",Loop,Chicago,"Chicago, IL",CHICAGO,US,United States
2657880,60610,41.903370536469986,-87.62486967976471,Chicago,IL,"West Division Street, Chicago, IL 60610, United States",Gold Coast,Near North Side,NA,"Chicago, Illinois, United States",Gold Coast,Chicago,"Chicago, IL",CHICAGO,US,United States
1124789,60610,41.90601852976163,-87.63295420907657,Chicago,IL,"North LaSalle Street, Chicago, IL 60610, United States",Old Town,Near North Side,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
4662159,60610,41.905078156929896,-87.63360378628401,Chicago,IL,"North LaSalle Street, Chicago, IL 60610, United States",Old Town,Near North Side,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
8444103,60610,41.90329356021318,-87.62971324914525,Chicago,IL,"East Division Street, Chicago, IL 60610, United States",NA,Near North Side,NA,"Chicago, Illinois, United States",Streeterville,Chicago,"Chicago, IL",CHICAGO,US,United States
7957300,60611,41.889509160806966,-87.62533626101407,Chicago,IL,"N Wabash Ave, Chicago, IL 60611, United States",NA,Near North Side,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
5862648,60610,41.89989633494025,-87.62967931629733,Chicago,IL,"North La Salle Drive, Chicago, IL 60610, United States",Near North Side,Near North Side,NA,"Chicago, Illinois, United States",Gold Coast,Chicago,"Chicago, IL",CHICAGO,US,United States
8312013,60610,41.906596875966784,-87.62897937901722,Chicago,IL,"North Astor Street, Chicago, IL 60610, United States",Gold Coast,Near North Side,NA,US,Gold Coast,Chicago,"Chicago, IL",CHICAGO,US,United States
5481682,60654,41.889130940311226,-87.62956520044983,Chicago,IL,"West Hubbard Street, Chicago, IL 60654, United States",River North,Near North Side,NA,"Boston, Massachusetts, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
6939047,60610,41.8992949926623,-87.63221135418094,Chicago,IL,"West Chestnut Street, Chicago, IL 60610, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",Streeterville,Chicago,"Chicago, IL",CHICAGO,US,United States
7037269,60611,41.88828282170373,-87.62753652117512,Chicago,IL,"North Wabash Avenue, Chicago, IL 60611, United States",River North,Near North Side,NA,US,River North,Chicago,"Chicago, IL",CHICAGO,US,United States
7659830,60654,41.894562021838446,-87.63345354163843,Chicago,IL,"West Superior Street, Chicago, IL 60654, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
8111496,60611,41.9034919374758,-87.6244286051481,Chicago,IL,"North Lake Shore Drive, Chicago, IL 60611, United States",Gold Coast,Near North Side,NA,US,Gold Coast,Chicago,"Chicago, IL",CHICAGO,US,United States
8281896,60610,41.90981389753332,-87.62953222447659,Chicago,IL,"North State Street, Chicago, IL 60610, United States",Gold Coast,Near North Side,NA,"Chicago, Illinois, United States",Gold Coast,Chicago,"Chicago, IL",CHICAGO,US,United States
1859550,60611,41.891577881351765,-87.62003808265409,Chicago,IL,"East Ohio Street, Chicago, IL 60611, United States",Streeterville,Near North Side,NA,"Chicago, Illinois, United States",Streeterville,Chicago,"Chicago, IL",CHICAGO,US,United States
4579092,60654,41.889040461391275,-87.6300021422083,Chicago,IL,"West Hubbard Street, Chicago, IL 60654, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
7282445,60610,41.90058556823738,-87.63071935037128,Chicago,IL,"N Dearborn St, Chicago, IL 60610, United States",NA,Near North Side,NA,"Chicago, Illinois, United States",Near North Side,Chicago,"Chicago, IL",CHICAGO,US,United States
2727646,60654,41.89496251017487,-87.63212158169452,Chicago,IL,"West Huron Street, Chicago, IL 60654, United States",NA,Near North Side,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
4611774,60611,41.890757534851836,-87.62542742289129,Chicago,IL,"N Wabash Ave, Chicago, IL 60611, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
5185205,60611,41.89141568428503,-87.61914232632884,Chicago,IL,"East Ohio Street, Chicago, IL 60611, United States",Streeterville,Near North Side,NA,"Chicago, Illinois, United States",Streeterville,Chicago,"Chicago, IL",CHICAGO,US,United States
1515167,60611,41.89333438799258,-87.61603242162826,Chicago,IL,"East Erie Street, Chicago, IL 60611, United States",Streeterville,Near North Side,NA,"Chicago, Illinois, United States",Streeterville,Chicago,"Chicago, IL",CHICAGO,US,United States
6413968,60610,41.906069028043554,-87.63539580516826,Chicago,IL,"North Wells Street, Chicago, IL 60610, United States",Old Town,Near North Side,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
6713438,60610,41.90855760435336,-87.63445636600356,Chicago,IL,"North Wieland Street, Chicago, IL 60610, United States",Old Town,Near North Side,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
6971002,60610,41.90706898005434,-87.63403470556827,Chicago,IL,"West Schiller Street, Chicago, IL 60610, United States",Old Town,Near North Side,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
6184554,60611,41.894881116739,-87.62851639244704,Chicago,IL,"East Erie Street, Chicago, IL 60611, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
4120168,60610,41.90733146290229,-87.63362056964804,Chicago,IL,"W. Schiller St, Chicago, IL 60610, United States",Old Town,Near North Side,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
5512801,60610,41.90299678491757,-87.62774326428925,Chicago,IL,"North State Street, Chicago, IL 60610, United States",Gold Coast,Near North Side,NA,"Chicago, Illinois, United States",Gold Coast,Chicago,"Chicago, IL",CHICAGO,US,United States
7577110,60610,41.906172964760785,-87.62865618934461,Chicago,IL,"North Dearborn Street, Chicago, IL 60610, United States",Gold Coast,Near North Side,NA,"Chicago, Illinois, United States",Gold Coast,Chicago,"Chicago, IL",CHICAGO,US,United States
6315967,60642,41.908076326156255,-87.65116972884162,Chicago,IL,"W Blackhawk St, Chicago, IL 60642, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
6954938,60611,41.89414206533092,-87.6202613739528,Chicago,IL,"East Ontario Street, Chicago, IL 60611, United States",Streeterville,Near North Side,NA,US,Streeterville,Chicago,"Chicago, IL",CHICAGO,US,United States
4267901,60654,41.89136197860667,-87.63742443245472,Chicago,IL,"West Hubbard Street, Chicago, IL 60654, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
7053177,60610,41.9031157392351,-87.6409484746503,Chicago,IL,"West Division Street, Chicago, IL 60610, United States",River North,Near North Side,NA,"Chicago, Illinois, United States",River North,Chicago,"Chicago, IL",CHICAGO,US,United States
