airbnb_id,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people_fee,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,calendar_updated_days
4174694,2737977,2012-06-25,720,1,0.86,FALSE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,3,1,0,2,bed,NA,128,830,1860,150,35,2,10,4,160,TRUE,14,44,74,349,2015-10-03,17,2014-10-19,2015-09-29,94,9,10,9,10,10,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,3,1.46,5
3568417,16412957,2014-06-05,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,6,2.5,2,3,bed,NA,400,2200,NA,450,75,2,20,2,1125,TRUE,0,0,0,0,2015-10-03,3,2014-08-16,2015-06-18,87,9,10,9,10,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,0.22,120
8352547,39612207,2015-07-26,1440,1,1,FALSE,1,1,TRUE,FALSE,FALSE,apartment,entire_place,2,1,0,1,bed,NA,116,NA,NA,NA,100,0,0,5,1125,TRUE,1,1,20,20,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,21
4911898,1179987,2011-09-19,720,1,0.99,TRUE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,4,1,1,2,bed,NA,190,NA,NA,100,60,2,25,2,1125,TRUE,3,12,12,171,2015-10-03,38,2015-03-20,2015-09-13,98,10,10,10,10,10,10,TRUE,NA,FALSE,strict,TRUE,TRUE,3,5.76,5
3666681,3965428,2012-10-24,60,0.94,0.79,FALSE,39,39,TRUE,TRUE,TRUE,apartment,entire_place,6,2,2,3,bed,NA,250,NA,7e3,NA,100,1,0,20,1125,TRUE,30,60,90,365,2015-10-03,3,2014-08-31,2015-05-18,100,10,10,10,10,10,7,TRUE,NA,FALSE,flexible,FALSE,FALSE,31,0.23,90
8499958,38010315,2015-07-09,NA,NA,NA,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,2,1,0,1,bed,NA,105,NA,NA,NA,NA,1,0,5,21,TRUE,2,22,22,22,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,14
8549045,45000298,2015-09-24,720,1,NA,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,8,2,2,4,bed,NA,250,2500,8500,NA,70,1,0,2,1125,TRUE,0,10,40,129,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,flexible,FALSE,FALSE,1,NA,2
12944,50181,2009-10-31,720,1,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,2,1,1,1,bed,500,119,700,1700,NA,50,1,0,3,365,TRUE,6,24,51,287,2015-10-03,86,2011-10-01,2015-08-25,96,10,9,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,1.76,60
8469957,44604750,2015-09-19,60,1,0.33,FALSE,1,1,TRUE,FALSE,TRUE,condominium,entire_place,2,1,1,1,bed,NA,150,NA,NA,NA,NA,2,20,3,1125,TRUE,3,23,35,277,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,NA,7
1700470,2884082,2012-07-09,60,1,0.92,FALSE,6,6,TRUE,TRUE,TRUE,apartment,entire_place,6,1,1,4,bed,NA,250,2e3,7e3,300,99,3,25,2,1125,TRUE,13,35,35,127,2015-10-03,64,2013-11-24,2015-09-14,85,8,8,9,9,10,8,TRUE,NA,TRUE,moderate,FALSE,FALSE,6,2.83,2
8614511,38460544,2015-07-14,60,1,1,FALSE,1,1,TRUE,FALSE,FALSE,apartment,entire_place,2,1,1,1,bed,NA,110,650,2300,175,75,0,0,1,1125,TRUE,0,0,0,273,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,4
6992489,3965428,2012-10-24,60,0.94,0.79,FALSE,39,39,TRUE,TRUE,TRUE,apartment,entire_place,4,2,2,2,bed,NA,153,NA,5e3,NA,80,1,0,7,1125,TRUE,30,60,90,333,2015-10-03,2,2015-07-26,2015-08-30,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,31,0.86,1
2666755,40731,2009-09-23,1440,0.5,1,FALSE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,2,1,0,1,bed,NA,99,NA,1995,1e3,80,1,0,27,1125,TRUE,1,1,31,306,2015-10-03,1,2015-09-05,2015-09-05,100,10,10,10,10,10,10,TRUE,NA,FALSE,strict,FALSE,FALSE,2,1,21
554106,2723668,2012-06-23,1440,0.8,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,3,1,1,1,bed,NA,150,NA,NA,NA,50,1,25,3,8,TRUE,12,42,72,347,2015-10-03,38,2012-07-16,2015-09-18,94,10,10,9,10,10,9,TRUE,NA,FALSE,strict,TRUE,TRUE,1,0.97,60
7894142,23342519,2014-11-04,1440,0.8,0.5,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,110,NA,NA,100,75,1,0,1,1125,TRUE,0,7,36,36,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,28
7418996,38863307,2015-07-18,60,1,1,FALSE,1,1,TRUE,TRUE,FALSE,apartment,entire_place,2,1,1,1,bed,NA,100,NA,NA,NA,40,1,0,1,1125,TRUE,9,39,68,140,2015-10-03,13,2015-07-26,2015-09-21,93,10,9,10,10,10,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,5.57,1
7282195,34787941,2015-06-01,60,1,1,FALSE,1,1,TRUE,TRUE,FALSE,apartment,shared_room,1,1,1,2,airbed,NA,79,520,2100,200,20,1,0,1,1125,TRUE,22,48,78,353,2015-10-03,4,2015-07-27,2015-09-20,90,8,8,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1.74,28
6239311,32382835,2015-05-01,60,1,1,TRUE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,175,NA,NA,NA,NA,1,0,1,1125,TRUE,4,5,5,174,2015-10-03,11,2015-05-09,2015-08-04,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,2.23,42
5551159,24420344,2014-12-02,60,0.9,0.99,FALSE,4,4,TRUE,TRUE,TRUE,apartment,entire_place,5,1,1,3,bed,NA,249,1779,6279,300,90,1,0,1,1125,TRUE,5,5,5,68,2015-10-03,18,2015-04-10,2015-09-14,84,9,9,8,8,10,8,TRUE,NA,TRUE,strict,FALSE,FALSE,4,3.05,2
5551160,24543948,2014-12-06,720,1,1,FALSE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,6,2,2,3,bed,NA,324,2300,4500,650,130,4,44,3,1125,TRUE,12,35,64,339,2015-10-03,9,2015-06-29,2015-09-27,98,10,10,10,10,10,8,TRUE,NA,FALSE,strict,FALSE,FALSE,2,2.78,1
7020039,4174013,2012-11-17,1440,1,0.93,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,4,1,0,1,bed,NA,184,NA,NA,150,25,2,20,1,3,TRUE,0,27,56,56,2015-10-03,6,2015-07-07,2015-09-25,100,10,9,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,2.02,0
914467,1416817,2011-11-17,720,0.94,0.85,FALSE,3,3,TRUE,TRUE,TRUE,house,private_room,2,1.5,1,1,bed,NA,100,600,2e3,NA,25,2,0,4,20,TRUE,5,34,34,34,2015-10-03,1,2014-09-13,2014-09-13,80,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,3,0.08,2
6960119,36459240,2015-06-22,60,1,0.92,FALSE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,4,1.5,1,3,bed,NA,249,NA,NA,200,89,1,0,2,1125,TRUE,9,9,9,65,2015-10-03,7,2015-06-28,2015-08-02,83,9,8,9,9,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,3,2.14,0
6747057,14969803,2014-05-01,60,1,1,FALSE,1,1,TRUE,TRUE,TRUE,condominium,entire_place,8,2,3,4,bed,NA,500,3300,NA,NA,NA,1,0,1,1125,TRUE,21,51,81,356,2015-10-03,18,2015-07-06,2015-09-21,97,10,10,10,10,9,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,6,7
1864642,5067554,2013-02-12,1440,0.7,0.86,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,3,1,1,1,bed,NA,148,NA,NA,NA,NA,2,50,2,7,TRUE,2,32,62,337,2015-10-03,8,2014-07-14,2015-08-03,91,9,9,10,10,10,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,0.54,60
8565680,7958886,2013-08-05,720,0.86,1,FALSE,1,1,TRUE,FALSE,FALSE,apartment,entire_place,2,1,1,1,bed,NA,160,NA,NA,100,20,2,20,1,1125,TRUE,14,44,74,349,2015-10-03,1,2015-09-28,2015-09-28,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1,3
7368904,38611482,2015-07-15,60,1,0.9,FALSE,1,1,TRUE,FALSE,TRUE,apartment,shared_room,2,1,1,1,airbed,NA,195,1500,NA,NA,NA,1,50,1,1125,TRUE,29,59,89,364,2015-10-03,6,2015-07-19,2015-09-28,90,10,9,9,10,10,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,2.34,14
1683637,4588921,2013-01-04,60,0.89,0.95,FALSE,16,16,TRUE,TRUE,TRUE,apartment,entire_place,5,2,2,2,bed,NA,215,NA,NA,NA,NA,1,0,1,1125,TRUE,23,45,75,350,2015-10-03,67,2013-09-21,2015-09-29,95,10,9,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,16,2.71,5
929885,5007698,2013-02-07,720,0.82,0.4,FALSE,3,3,TRUE,TRUE,TRUE,condominium,entire_place,4,1,1,3,bed,NA,140,1200,3024,NA,75,2,100,31,365,TRUE,1,15,37,311,2015-10-03,37,2014-05-14,2015-09-01,93,10,9,9,9,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,3,2.19,0
8292376,43721722,2015-09-08,720,0.88,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1.5,1,2,bed,NA,99,NA,NA,149,29,1,0,1,1125,TRUE,18,45,72,73,2015-10-03,2,2015-09-16,2015-09-21,90,9,8,8,8,10,8,TRUE,NA,FALSE,strict,FALSE,FALSE,1,2,4
405557,87231,2010-03-02,60,0.97,0.97,FALSE,25,25,TRUE,TRUE,TRUE,loft,entire_place,5,1,1,3,bed,NA,195,NA,NA,NA,NA,1,0,1,1125,TRUE,9,35,63,334,2015-10-03,69,2012-04-06,2015-09-14,90,9,9,9,9,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,25,1.62,1
5894167,30611103,2015-04-04,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,150,800,NA,NA,40,1,0,2,1125,TRUE,0,0,0,273,2015-10-03,2,2015-04-12,2015-04-15,90,10,10,9,9,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,0.34,150
2109341,10754275,2013-12-22,1440,0.9,0.62,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,169,949,NA,NA,39,1,0,1,10,TRUE,4,28,45,134,2015-10-03,65,2014-01-02,2015-08-22,98,10,10,10,10,10,10,TRUE,NA,FALSE,strict,FALSE,FALSE,1,3.05,0
4796325,7695988,2013-07-24,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,90,600,1700,500,NA,1,0,13,1125,TRUE,0,0,0,27,2015-10-03,2,2015-01-05,2015-08-10,100,8,10,10,9,10,8,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,0.22,120
8169450,43036602,2015-08-31,60,1,1,FALSE,1,1,TRUE,TRUE,TRUE,condominium,entire_place,1,1,1,1,bed,NA,175,NA,NA,200,NA,1,0,1,1125,TRUE,18,48,78,353,2015-10-03,2,2015-09-17,2015-10-01,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,2,7
257880,586386,2011-05-14,60,0.97,0.94,FALSE,5,5,TRUE,TRUE,TRUE,apartment,entire_place,4,1,1,1,bed,NA,100,NA,NA,NA,50,2,25,1,365,TRUE,10,35,56,331,2015-10-03,146,2012-05-11,2015-09-12,93,9,9,9,9,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,3.53,3
6926192,36306608,2015-06-20,720,0.88,1,FALSE,1,1,TRUE,TRUE,FALSE,apartment,entire_place,4,2,2,2,bed,NA,345,NA,NA,NA,NA,1,0,1,1125,TRUE,1,1,1,62,2015-10-03,5,2015-07-31,2015-09-07,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,2.31,14
4370895,10691960,2013-12-18,1440,0.9,0.94,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,8,1,2,3,bed,NA,165,NA,4250,NA,70,2,17,2,30,TRUE,12,42,72,347,2015-10-03,26,2014-12-07,2015-09-16,95,9,9,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,2.59,14
8368587,4633814,2013-01-08,1440,0.67,0.8,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,4,1,1,1,bed,NA,150,NA,NA,300,100,1,0,2,1125,TRUE,19,49,79,353,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,strict,FALSE,FALSE,1,NA,7
3371442,3798349,2012-10-08,60,1,0.92,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,3,1,1,1,bed,NA,269,1490,4650,NA,60,2,50,2,1125,TRUE,8,35,65,334,2015-10-03,54,2014-07-06,2015-09-15,95,10,9,10,10,10,9,TRUE,NA,TRUE,moderate,FALSE,FALSE,2,3.56,0
8253876,39984806,2015-07-30,1440,0.5,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,4,2,3,3,bed,NA,170,NA,NA,NA,NA,1,0,1,1125,TRUE,0,0,0,1,2015-10-03,1,2015-09-12,2015-09-12,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1,14
8647073,45452284,2015-09-30,NA,NA,NA,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,1,1,1,1,bed,NA,2e3,NA,NA,NA,NA,1,0,1,1125,TRUE,30,60,90,365,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,2
4239765,25188,2009-07-10,1440,0.58,0.51,FALSE,480,480,TRUE,TRUE,TRUE,apartment,entire_place,4,2,2,2,bed,NA,329,NA,7800,NA,150,1,0,4,365,TRUE,13,43,73,348,2015-10-03,1,2015-01-04,2015-01-04,100,10,10,10,6,10,10,TRUE,NA,FALSE,super_strict_30,FALSE,TRUE,14,0.11,0
8515967,33156742,2015-05-11,60,1,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,4,2,2,2,bed,NA,290,1700,6400,NA,60,4,35,2,1125,TRUE,6,31,59,180,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,strict,FALSE,FALSE,1,NA,2
6238583,32376320,2015-05-01,60,1,1,TRUE,1,1,TRUE,FALSE,FALSE,apartment,entire_place,5,1,2,3,bed,NA,676,4022,NA,750,50,4,0,1,1125,TRUE,22,52,82,357,2015-10-03,8,2015-05-05,2015-09-18,98,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,1.58,7
2601313,4588921,2013-01-04,60,0.89,0.95,FALSE,16,16,TRUE,TRUE,TRUE,apartment,entire_place,5,1,2,2,bed,NA,225,NA,NA,NA,NA,1,0,1,1125,TRUE,18,35,61,330,2015-10-03,96,2014-03-30,2015-09-26,96,10,10,10,10,10,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,16,5.21,7
5189984,20280032,2014-08-19,60,0.8,0.94,FALSE,1,1,TRUE,FALSE,FALSE,apartment,entire_place,2,1,1,1,bed,NA,200,NA,NA,NA,NA,1,0,2,1125,TRUE,30,60,90,365,2015-10-03,5,2015-06-14,2015-09-21,100,10,8,10,10,10,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1.34,1
7680332,40335350,2015-08-02,7200,0.24,0.79,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,0,1,bed,NA,119,NA,NA,NA,65,1,0,1,1125,TRUE,26,56,86,361,2015-10-03,3,2015-08-17,2015-09-21,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1.88,21
848156,3828336,2012-10-10,720,0.9,0.92,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,140,119,NA,2899,299,29,1,24,2,40,TRUE,10,38,68,343,2015-10-03,111,2013-02-26,2015-09-24,95,10,10,10,9,10,10,TRUE,NA,FALSE,strict,FALSE,TRUE,1,3.51,7
8318475,34053808,2015-05-23,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,house,private_room,2,1,1,1,bed,NA,550,NA,NA,NA,NA,1,0,1,7,TRUE,0,0,0,0,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,14
2616789,12929108,2014-03-08,60,1,0.67,FALSE,1,1,TRUE,TRUE,FALSE,apartment,entire_place,4,2,2,2,bed,NA,335,2070,NA,300,90,1,0,4,1125,TRUE,14,44,74,349,2015-10-03,26,2014-05-06,2015-09-21,92,9,9,9,9,10,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,1.51,35
5959115,3965428,2012-10-24,60,0.94,0.79,FALSE,39,39,TRUE,TRUE,TRUE,apartment,entire_place,4,1.5,2,2,bed,NA,220,NA,4800,NA,80,1,0,6,1125,TRUE,14,44,74,349,2015-10-03,1,2015-08-17,2015-08-17,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,31,0.63,35
6090181,21365983,2014-09-15,60,0.97,0.98,TRUE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,5,1.5,2,2,bed,NA,225,1400,NA,100,NA,1,0,4,1125,TRUE,1,23,51,144,2015-10-03,18,2015-05-02,2015-09-17,97,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,3,3.48,14
5827973,30252887,2015-03-30,720,0.86,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,private_room,2,1,1,1,bed,NA,185,NA,1300,NA,20,1,25,1,1125,TRUE,2,32,36,306,2015-10-03,21,2015-04-18,2015-09-18,92,9,9,10,10,10,8,TRUE,NA,FALSE,strict,FALSE,FALSE,1,3.73,35
1584509,8442094,2013-08-27,720,0.94,0.76,FALSE,2,2,TRUE,TRUE,TRUE,house,entire_place,11,5,6,8,bed,NA,1255,NA,NA,3e3,300,10,200,2,1125,TRUE,26,53,83,354,2015-10-03,21,2014-01-17,2015-08-31,94,9,9,9,10,10,9,TRUE,2288928,FALSE,strict,FALSE,FALSE,2,1.01,49
6958428,1288606,2011-10-13,60,1,1,FALSE,2,2,TRUE,TRUE,TRUE,loft,entire_place,4,1,1,2,bed,NA,140,1261,4452,200,50,2,30,1,1125,TRUE,8,38,68,343,2015-10-03,12,2015-06-26,2015-09-12,95,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,2,3.6,0
7744825,10549242,2013-12-10,1440,0.88,0.8,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,2,1,0,1,bed,NA,345,NA,NA,NA,NA,1,0,1,1125,TRUE,29,59,89,364,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,21
1584422,2810938,2012-07-02,720,1,0.88,TRUE,7,7,TRUE,TRUE,TRUE,apartment,entire_place,10,2,3,5,bed,1800,595,NA,NA,750,125,5,25,2,21,TRUE,23,49,73,348,2015-10-03,23,2013-08-31,2014-11-05,98,10,10,10,10,9,10,TRUE,NA,FALSE,strict,TRUE,TRUE,1,0.9,60
3052275,10350152,2013-11-30,720,0.95,0.69,FALSE,2,2,TRUE,TRUE,TRUE,house,private_room,2,1,1,1,bed,NA,130,900,2200,250,30,1,30,1,1125,TRUE,15,45,75,350,2015-10-03,30,2014-07-02,2015-09-21,93,9,9,10,10,9,9,TRUE,NA,FALSE,strict,FALSE,FALSE,2,1.96,0
8285480,4540206,2012-12-31,60,1,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,private_room,1,1,1,1,bed,NA,150,NA,NA,NA,NA,1,0,3,3,TRUE,0,0,0,0,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,14
7072810,24598405,2014-12-07,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,3,1,1,1,bed,NA,150,850,NA,NA,50,1,0,1,1125,TRUE,0,0,0,70,2015-10-03,1,2015-07-26,2015-07-26,100,10,10,10,10,10,10,TRUE,NA,TRUE,flexible,FALSE,FALSE,1,0.43,90
7860024,15649921,2014-05-17,720,1,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,4,1,1,2,bed,NA,500,NA,NA,NA,NA,1,0,1,1125,TRUE,29,59,89,364,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,35
8646453,23107964,2014-10-29,720,1,0.5,FALSE,1,1,TRUE,FALSE,FALSE,apartment,entire_place,4,1,1,1,bed,NA,175,NA,4200,NA,55,1,0,2,1125,TRUE,11,41,71,346,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,NA,0
12068,40731,2009-09-23,1440,0.5,1,FALSE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,75,NA,1995,500,85,1,10,58,365,TRUE,1,1,1,175,2015-10-03,4,2015-02-28,2015-08-29,90,9,9,9,10,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,2,0.55,90
4693287,24262868,2014-11-28,60,1,0.58,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,10,2,2,2,bed,NA,299,2250,9500,200,75,4,40,1,1125,TRUE,13,13,13,41,2015-10-03,21,2015-01-31,2015-09-28,99,10,10,9,10,10,10,TRUE,NA,FALSE,strict,FALSE,FALSE,2,2.56,7
8101155,42778622,2015-08-28,60,1,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,4,1,1,2,bed,NA,220,NA,NA,150,30,1,0,2,1125,TRUE,5,16,42,103,2015-10-03,1,2015-09-21,2015-09-21,100,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,1,1
7384785,21283159,2014-09-13,1440,0.94,0.62,FALSE,1,1,TRUE,TRUE,TRUE,condominium,private_room,1,1,1,1,bed,NA,95,495,1495,295,35,1,15,1,1125,TRUE,9,16,44,263,2015-10-03,8,2015-07-22,2015-10-01,98,10,10,10,10,10,10,TRUE,NA,FALSE,strict,FALSE,FALSE,1,3.24,4
1666750,1371044,2011-11-04,1440,0.5,0.97,FALSE,2,2,TRUE,TRUE,TRUE,house,entire_place,6,3,3,4,bed,NA,250,NA,NA,NA,100,1,0,3,1125,TRUE,1,1,30,305,2015-10-03,24,2014-06-14,2015-09-16,94,10,9,10,10,9,9,TRUE,NA,FALSE,strict,FALSE,FALSE,2,1.51,6
3731110,19066652,2014-07-28,60,1,1,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,2,1,0,1,bed,NA,114,755,2600,NA,NA,1,0,1,1125,TRUE,3,25,41,314,2015-10-03,31,2015-04-28,2015-09-29,93,9,9,10,10,10,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,2,5.85,2
8285771,18495486,2014-07-20,60,1,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,150,NA,NA,NA,NA,1,0,1,3,TRUE,0,0,0,0,2015-10-03,2,2015-09-21,2015-09-27,90,10,9,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,2,14
7350092,38511571,2015-07-14,1440,0.8,0.7,FALSE,1,1,TRUE,TRUE,TRUE,loft,entire_place,2,1,0,1,bed,NA,125,NA,NA,NA,NA,2,20,1,14,TRUE,4,25,47,47,2015-10-03,7,2015-08-02,2015-09-26,100,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,3.33,2
6466463,7338384,2013-07-07,720,0.9,0.71,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,6,2,2,2,bed,NA,599,NA,NA,199,49,1,0,1,1125,TRUE,0,0,0,117,2015-10-03,4,2015-05-25,2015-08-10,100,10,9,10,10,10,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,2,0.91,28
7875452,38705079,2015-07-16,60,1,1,FALSE,2,2,TRUE,FALSE,TRUE,apartment,entire_place,3,1,0,2,bed,NA,110,770,3050,100,45,2,10,1,90,TRUE,11,41,71,346,2015-10-03,4,2015-09-18,2015-10-01,95,10,10,10,10,10,10,TRUE,NA,TRUE,moderate,FALSE,FALSE,2,4,2
8170328,5863199,2013-04-10,720,0.78,0.89,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,6,1,2,2,bed,NA,145,NA,NA,500,100,1,50,1,4,TRUE,10,22,33,288,2015-10-03,1,2015-09-14,2015-09-14,100,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,1,0
6335270,24420344,2014-12-02,60,0.9,0.99,FALSE,4,4,TRUE,TRUE,FALSE,apartment,entire_place,4,1,0,2,bed,NA,199,NA,NA,300,90,0,0,1,1125,TRUE,10,23,23,51,2015-10-03,20,2015-05-19,2015-09-08,90,9,9,9,9,10,9,TRUE,NA,TRUE,strict,FALSE,FALSE,4,4.35,2
310400,1179987,2011-09-19,720,1,0.99,TRUE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,3,1,0,2,bed,NA,149,NA,NA,237,55,2,25,2,21,TRUE,5,10,27,37,2015-10-03,151,2012-06-04,2015-09-13,99,10,10,10,10,10,10,TRUE,NA,FALSE,strict,TRUE,TRUE,3,3.72,5
5270234,935302,2011-08-07,60,1,0.94,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,sofa_bed,NA,120,NA,NA,NA,NA,0,0,2,10,TRUE,6,6,6,281,2015-10-03,21,2015-03-15,2015-09-18,94,10,9,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,3.1,14
